start_date,end_date,total_days,profit_days,loss_days,capital,end_balance,max_drawdown,max_ddpercent,max_drawdown_duration,total_net_pnl,daily_net_pnl,total_commission,daily_commission,total_slippage,daily_slippage,total_turnover,daily_turnover,total_trade_count,daily_trade_count,total_return,annual_return,daily_return,return_std,sharpe_ratio,ewm_sharpe,return_drawdown_ratio,rgr_ratio,ts_code
2021-10-08,2025-12-31,1030,162,208,69444.44444444444,74382.1364524459,-29370.98545643731,-28.308531749272213,414,4937.692008001441,4.793875735923729,1761.9523500445184,1.7106333495577848,1743.0,1.692233009708738,2202440.437555648,2138.291686947231,92,0.08932038834951456,7.110276491522116,1.6567634543352503,0.0066688096275995855,1.6081388646933699,0.06424367744298162,-0.39956011137828035,0.251170797358818,0.06974339478607249,002436.SZ
2021-10-08,2025-12-31,1030,172,235,69444.44444444444,93974.82823181587,-34513.7344,-39.93912983960956,83,24530.38378737143,23.815906589681,1960.43382352948,1.9033338092519223,708.0,0.6873786407766991,2450542.27941185,2379.167261564903,88,0.0854368932038835,35.323752653814864,8.230777317393756,0.029368921285549677,1.925581017241396,0.2362826430392692,1.0592275479686886,0.8844397160296315,0.2679564026444519,002475.SZ
2021-10-08,2025-12-31,1025,162,223,69444.44444444444,22816.408238377226,-50079.81505324448,-68.70015042192232,1098,-46628.036206067234,-45.4907670303095,3308.5971751808875,3.227899683103305,8402.0,8.197073170731707,4135746.4689761093,4034.874603879131,112,0.10926829268292683,-67.14437213673679,-15.721609085674956,-0.10858996445781649,2.621127780983257,-0.6418109440702083,-0.9653578143161303,-0.9773540774564436,-0.21189114719019303,002515.SZ
2021-10-08,2025-12-31,1030,136,171,69444.44444444444,100485.35959134935,-68477.72034511808,-53.13488865504866,1030,31040.915146904896,30.136810822237763,1693.2494989151244,1.643931552344781,2328.0,2.2601941747572813,2116561.873643906,2054.9144404309764,82,0.07961165048543689,44.69891781154307,10.415281820165374,0.035872327065946175,1.9923737962117505,0.27892943699676975,0.48121619077422456,0.8412348071664955,0.2225180914513485,002579.SZ
2021-10-08,2025-12-31,1030,187,211,69444.44444444444,132518.70058326985,-30579.38129492216,-25.772457266619362,70,63074.25613882544,61.2371418823548,2262.818903773714,2.196911557061858,4414.0,4.285436893203883,2828523.6297171414,2746.139446327322,88,0.0854368932038835,90.82692883990859,21.163556234541808,0.06273754364512481,2.100148434305001,0.46278912052221455,1.0095561313123937,3.524185835300546,0.6883270512510956,002600.SZ
2021-10-08,2025-12-31,1030,213,223,69444.44444444444,125577.13135291816,-45037.89051567766,-39.86896480887586,8,56132.686908473726,54.49775428007158,2039.1414797097693,1.9797490094269605,2142.0,2.079611650485437,2548926.8496372113,2474.6862617837005,89,0.08640776699029126,80.83106914820218,18.83442387919274,0.05751389221753326,2.5752265029501578,0.34598952205391453,1.203669484683763,2.027418307339826,0.3731417144335664,002792.SZ
2021-10-08,2025-12-31,1030,205,246,69444.44444444444,57441.52844444441,-79107.40480000002,-70.29508697762694,1092,-12002.916000000008,-11.653316504854377,2373.916,2.3047728155339806,2766.0,2.6854368932038835,2967395.0,2880.9660194174758,112,0.1087378640776699,-17.284199040000036,-4.027386184077678,-0.01842325617528019,3.0991166818245044,-0.09209458265090734,0.6585408999796442,-0.24588061247439866,-0.08103428790405019,002796.SZ
2021-10-08,2025-12-31,1030,178,182,69444.44444444444,78355.68155892141,-38498.30783471266,-47.73041537117152,799,8911.237114476979,8.651686518909688,2228.2534348810777,2.1633528493991045,2618.0,2.541747572815534,2785316.793601347,2704.1910617488807,84,0.08155339805825243,12.832181444846835,2.990022860935185,0.01172149600809969,2.2900591828632844,0.07929429801940104,0.6211798989819034,0.2688470516139126,0.0658247311464558,002815.SZ
2021-10-08,2025-12-31,1030,156,196,69444.44444444444,92535.01141577617,-46270.231823587805,-36.290168175171324,1079,23090.56697133178,22.41802618575901,1430.0492134994556,1.3883972946596657,423.0,0.41067961165048544,1787561.5168743196,1735.4966183245822,81,0.07864077669902912,33.25041643871769,7.747669849798297,0.02786990313559605,1.4150702129546082,0.30511467124787767,0.2540364906002791,0.9162375957647575,0.30862235293700213,002897.SZ
2021-10-08,2025-12-31,1030,141,165,69444.44444444444,87774.79730362537,-43110.193431968335,-32.93746149935332,1252,18330.352859180977,17.79645908658347,1580.8902055482167,1.5348448597555502,1037.0,1.0067961165048545,1976112.7569352707,1918.5560746944377,84,0.08155339805825243,26.39570811722054,6.1504562603232324,0.022742460231006303,1.4957821329471896,0.2355454522054562,-1.0358290927492557,0.8013886594672386,0.1756308284022021,002902.SZ
2021-10-08,2025-12-31,1030,143,183,69444.44444444444,48744.66665774545,-36422.5976558903,-42.76595937349938,1283,-20699.77778669898,-20.096871637571827,1705.8484890588566,1.6561635816105404,672.0,0.6524271844660194,2132310.611323571,2070.2044770131756,86,0.08349514563106795,-29.80768001284654,-6.945478837944824,-0.034362260469276575,1.2885429921128384,-0.41313161718362085,-1.3109524845481393,-0.696995471386931,-0.18379326758493203,002906.SZ
2021-10-08,2025-12-31,1030,181,223,69444.44444444444,119920.98679687013,-33489.57155235609,-48.07833152413986,796,50476.54235242566,49.00635179847151,1809.5920589810469,1.756885494156356,823.0,0.7990291262135922,2261990.0737263085,2196.106867695445,81,0.07864077669902912,72.686220987493,16.936595181551766,0.05303941846149682,2.0495549512567135,0.4009080786400906,0.9754264221993156,1.511829106444712,0.414241387395971,002938.SZ
2021-10-08,2025-12-31,1030,149,186,69444.44444444444,61247.9667521193,-47463.71191555804,-57.36307738227764,939,-8196.477692325157,-7.957745332354522,2156.9078609816183,2.094085301923901,1640.0,1.5922330097087378,2696134.8262270233,2617.606627404877,91,0.0883495145631068,-11.8029278769482,-2.7501967868617165,-0.012193827127194804,2.906979788635675,-0.06498358134415841,0.37989685348385765,-0.20575827545463457,-0.043776929927344804,002957.SZ
